ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
48378,421,Master of Science in Business Analytics,University of San Diego,San Diego,Graduate,,
48379,421,Master of Science in Finance,University of San Diego,San Diego,Graduate,,
48380,421,Master of Science in Real Estate,University of San Diego,San Diego,Graduate,,
48381,421,Master of Science in Supply Chain Management,University of San Diego,San Diego,Graduate,,
48382,421,Master of Science in Taxation,University of San Diego,San Diego,Graduate,,
48383,421,Master of Business Administration / Juris Doctor,University of San Diego,San Diego,Doctoral,,
48384,421,Master of Business Administration / Master of Science in Real Estate,University of San Diego,San Diego,Graduate,,
48385,421,Master of Business Administration / Master of Science in Finance,University of San Diego,San Diego,Graduate,,
48386,421,Juris Doctor / Master of Science in Real Estate,University of San Diego,San Diego,Doctoral,,
48387,421,Master of Science in Health Care Informatics,University of San Diego,San Diego,Graduate,,
48388,421,Master of Science in Nursing,University of San Diego,San Diego,Graduate,,
48389,421,Master of Science in Nursing,University of San Diego,San Diego,Graduate,,
48390,421,Doctor of Nursing Practice,University of San Diego,San Diego,Doctoral,,
48391,421,Doctor of Philosophy in Nursing,University of San Diego,San Diego,Doctoral,,
48392,421,Master of Laws in Business and Corporate Law,University of San Diego,San Diego,Graduate,,
48393,421,Master of Laws in Comparative Law,University of San Diego,San Diego,Graduate,,
48394,421,Master of Laws,University of San Diego,San Diego,Graduate,,
48395,421,Master of Laws in International Law,University of San Diego,San Diego,Graduate,,
48396,421,Master of Laws in Taxation,University of San Diego,San Diego,Graduate,,
48397,421,Master of Science in Legal Studies,University of San Diego,San Diego,Graduate,,
48398,421,Juris Doctor,University of San Diego,San Diego,Doctoral,,
48399,421,Master of Arts in Counseling,University of San Diego,San Diego,Graduate,,
48400,421,Master of Arts in Leadership Studies,University of San Diego,San Diego,Graduate,,
48401,421,Master of Arts in Marital and Family Therapy,University of San Diego,San Diego,Graduate,,
48402,421,Master of Education in Curriculum and Instruction,University of San Diego,San Diego,Graduate,,
48403,421,Master of Education,University of San Diego,San Diego,Graduate,,
48404,421,Master of Science in Nonprofit Leadership and Management,University of San Diego,San Diego,Graduate,,
48405,421,Master of Arts in Restorative Justice Facilitation and Leadership,University of San Diego,San Diego,Graduate,,
48406,421,Doctor of Education in Organizational Leadership,University of San Diego,San Diego,Doctoral,,
48407,421,Doctor of Education in Catholic Social Thought In Practice,University of San Diego,San Diego,Doctoral,,
48408,421,Doctor of Philosophy in Leadership Studies,University of San Diego,San Diego,Doctoral,,
48409,421,Doctor of Philosophy in Education for Social Justice,University of San Diego,San Diego,Doctoral,,
48410,421,Master of Science in Applied Artificial Intelligence,University of San Diego,San Diego,Graduate,,
48411,421,Master of Science in Applied Data Science,University of San Diego,San Diego,Graduate,,
48412,421,Master of Science in Cybersecurity Engineering,University of San Diego,San Diego,Graduate,,
48413,421,Master of Science in Innovation and Technology Entrepreneurship,University of San Diego,San Diego,Graduate,,
48414,421,Master of Arts in Theology,University of San Diego,San Diego,Graduate,,
48415,421,Master of Divinity,University of San Diego,San Diego,Graduate,,
48416,421,Master of Theological Studies,University of San Diego,San Diego,Graduate,,
48417,421,Master of Theological Studies,University of San Diego,San Diego,Graduate,,
48418,421,Concurrent Master of Divinity and Master of Theological Studies,University of San Diego,San Diego,Graduate,,
48419,421,Master of Science in Engineering Management and Leadership,University of San Diego,San Diego,Graduate,,
48420,421,"Master of Science in Engineering, Sustainability and Health",University of San Diego,San Diego,Graduate,,
48421,421,Master of Arts in Peace and Justice,University of San Diego,San Diego,Graduate,,
48422,421,Master of Arts in Social Innovation,University of San Diego,San Diego,Graduate,,
48423,421,Master of Science in Conflict Management and Resolution,University of San Diego,San Diego,Graduate,,
48424,421,Master of Science in Humanitarian Action,University of San Diego,San Diego,Graduate,,
48425,421,Minor in Africana Studies,University of San Diego,San Diego,Undergraduate,,
48426,421,Bachelor of Arts in Anthropology,University of San Diego,San Diego,Undergraduate,,
48427,421,Minor in Anthropology,University of San Diego,San Diego,Undergraduate,,
48428,421,Bachelor of Arts in Architecture,University of San Diego,San Diego,Undergraduate,,
48429,421,Minor in Architecture,University of San Diego,San Diego,Undergraduate,,
48430,421,Bachelor of Arts in Art History,University of San Diego,San Diego,Undergraduate,,
48431,421,Minor in Art History,University of San Diego,San Diego,Undergraduate,,
48432,421,Minor in Asian Studies,University of San Diego,San Diego,Associate,,
48433,421,Bachelor of Science in Biochemistry,University of San Diego,San Diego,Undergraduate,,
48434,421,Bachelor of Science in Biology,University of San Diego,San Diego,Undergraduate,,
48435,421,Minor in Biology,University of San Diego,San Diego,Undergraduate,,
48436,421,Minor in Biomedical Ethics,University of San Diego,San Diego,Undergraduate,,
48437,421,Bachelor of Science in Biophysics,University of San Diego,San Diego,Undergraduate,,
48438,421,Bachelor of Arts in Biophysics,University of San Diego,San Diego,Undergraduate,,
48439,421,Minor in Changemaking,University of San Diego,San Diego,Undergraduate,,
48440,421,Bachelor of Science in Chemistry,University of San Diego,San Diego,Undergraduate,,
48441,421,Minor in Chemistry,University of San Diego,San Diego,Undergraduate,,
48442,421,Minor in Chinese,University of San Diego,San Diego,Undergraduate,,
48443,421,Minor in Classical Studies,University of San Diego,San Diego,Associate,,
48444,421,Bachelor of Science in Cognition and Behavior,University of San Diego,San Diego,Undergraduate,,
48445,421,Minor in Cognitive Science,University of San Diego,San Diego,Undergraduate,,
48446,421,Bachelor of Arts in Communication,University of San Diego,San Diego,Undergraduate,,
48447,421,Minor in Communication,University of San Diego,San Diego,Undergraduate,,
48448,421,Minor in Creative Writing,University of San Diego,San Diego,Undergraduate,,
48449,421,Bachelor of Arts in English,University of San Diego,San Diego,Undergraduate,,
48450,421,Minor in English,University of San Diego,San Diego,Undergraduate,,
48451,421,Bachelor of Science in Computer Science,University of San Diego,San Diego,Undergraduate,,
48452,421,Bachelor of Arts in Computer Science,University of San Diego,San Diego,Undergraduate,,
48453,421,Minor in Computer Science,University of San Diego,San Diego,Undergraduate,,
48454,421,Bachelor of Science in Electrical Engineering,University of San Diego,San Diego,Undergraduate,,
48455,421,Bachelor of Arts in Electrical Engineering,University of San Diego,San Diego,Undergraduate,,
48456,421,Bachelor of Science in Engineering,University of San Diego,San Diego,Undergraduate,,
48457,421,Bachelor of Arts in Engineering,University of San Diego,San Diego,Undergraduate,,
48458,421,Bachelor of Science in Industrial and Systems Engineering,University of San Diego,San Diego,Undergraduate,,
48459,421,Bachelor of Arts in Industrial and Systems Engineering,University of San Diego,San Diego,Undergraduate,,
48460,421,Bachelor of Science in Mechanical Engineering,University of San Diego,San Diego,Undergraduate,,
48461,421,Bachelor of Arts in Mechanical Engineering,University of San Diego,San Diego,Undergraduate,,
48462,421,Bachelor of Accountancy,University of San Diego,San Diego,Undergraduate,,
48463,421,Minor in Accountancy,University of San Diego,San Diego,Undergraduate,,
48464,421,Bachelor of Business Administration in Business Accounting,University of San Diego,San Diego,Undergraduate,,
48465,421,Bachelor of Business Administration in Business Administration,University of San Diego,San Diego,Undergraduate,,
48466,421,Minor in Business Administration,University of San Diego,San Diego,Undergraduate,,
48467,421,Bachelor of Business Administration in Business Analytics,University of San Diego,San Diego,Undergraduate,,
48468,421,Minor in Business Analytics,University of San Diego,San Diego,Undergraduate,,
48469,421,Bachelor of Business Administration in Business Economics,University of San Diego,San Diego,Undergraduate,,
48470,421,Bachelor of Arts in Economics,University of San Diego,San Diego,Undergraduate,,
48471,421,Minor in Economics,University of San Diego,San Diego,Undergraduate,,
48472,421,Minor in Entrepreneurship,University of San Diego,San Diego,Undergraduate,,
48473,421,Bachelor of Business Administration in Finance,University of San Diego,San Diego,Undergraduate,,
48474,421,Minor in Finance,University of San Diego,San Diego,Undergraduate,,
48475,421,Minor in Information Technology Management,University of San Diego,San Diego,Undergraduate,,
48476,421,Bachelor of Business Administration in International Business,University of San Diego,San Diego,Undergraduate,,
48477,421,Minor in International Business,University of San Diego,San Diego,Undergraduate,,
48478,421,Minor in Law and Ethics,University of San Diego,San Diego,Undergraduate,,
48479,421,Minor in Management,University of San Diego,San Diego,Undergraduate,,
48480,421,Bachelor of Business Administration in Marketing,University of San Diego,San Diego,Undergraduate,,
48481,421,Minor in Marketing,University of San Diego,San Diego,Undergraduate,,
48482,421,Bachelor of Business Administration in Real Estate,University of San Diego,San Diego,Undergraduate,,
48483,421,Minor in Real Estate,University of San Diego,San Diego,Undergraduate,,
48484,421,Bachelor of Business Administration in Supply Chain Management,University of San Diego,San Diego,Undergraduate,,
48485,421,Minor in Supply Chain Management,University of San Diego,San Diego,Undergraduate,,
48486,421,Minor in Leadership Studies,University of San Diego,San Diego,Undergraduate,,
48487,421,Minor in Army ROTC,University of San Diego,San Diego,Undergraduate,,
48488,421,Minor in Naval ROTC,University of San Diego,San Diego,Undergraduate,,
48489,421,Minor in Nonprofit Leadership and Management,University of San Diego,San Diego,Undergraduate,,
48490,422,Master of Science in Accounting,Morgan State University,Baltimore,Graduate,,
48491,422,Master of Science in Advanced and Equitable Computing,Morgan State University,Baltimore,Graduate,,
48492,422,Master of Science in Advanced Computing,Morgan State University,Baltimore,Graduate,,
48493,422,Master of Arts in African-American Studies,Morgan State University,Baltimore,Graduate,,
48494,422,Master of Science in Applied Neuroscience,Morgan State University,Baltimore,Graduate,,
